"ASV_hash","Station_1","Station_10","Station_11","Station_12","Station_13","Station_14","Station_15","Station_16","Station_17","Station_18","Station_19","Station_2","Station_20","Station_21","Station_22","Station_3","Station_4","Station_5","Station_6","Station_7","Station_8","Station_9"
"07e2e66cf40c8537319eb0f890ee06c9",0,62,0,105,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,62
"07e64b973dfd3346e464ea9288a88bca",0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0890ed476bae8eb01f15ef5fc32be5fe",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"08fd89a9062e8944c5155c2aba65080f",0,35,67,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
"09c3d66dfccbfc5c8a0317de7db06c6a",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0a20789820be6f787a869e03cddbc7d8",0,8,0,14,0,0,23,18,32,13,6,25,42,7,0,32,27,57,9,17,21,18
"0a4a4e47925268a65cd02cd960799001",0,221,341,166,125,45,0,172,106,0,249,0,77,36,0,0,0,156,139,325,283,241
"0a8e705656dafbdcdbf57b04b05eb1ef",0,56,73,53,215,82,0,49,38,0,131,0,21,17,0,0,0,15,30,125,150,114
"0ac7ca2ef6a359f0fe0f75346c76180f",0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0acc75ad3011d768963ef7d0ac32ffb3",0,24,23,23,0,0,107,6,13,43,17,0,42,0,0,0,0,22,22,63,63,22
"0add8b3231aded872f1b915a3ad9c658",0,2,12,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0
"0b5b0436e6dbee8bbd872f1e92f9bb61",0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"0b8f71c6fc7d5e9ea572a0ace04ccfcf",0,162,544,72,238,296,0,34,0,0,240,0,0,0,0,0,0,0,0,0,17,33
"0d5b6246eedeb38a2b5ef518d8f7d391",0,70,242,0,0,0,0,3,0,0,22,0,0,0,0,0,0,0,12,28,6,7
"0d754b3546373fe64021cd1d8957fa91",0,85,338,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,24,0,95
"0d77e81677fd8ea77b56751352f7789a",0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
"0dffa8247471ccd846c58a8851b9f642",0,45,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,26,0,0,28,34
"0e9aadaf939b399492ad0509bc6b207c",0,146,216,56,0,0,0,0,50,33,286,0,23,0,0,0,0,96,58,289,237,83
"0f56a2641429294e98a5ebe96c9dbaf9",0,8,15,14,0,0,0,0,0,0,0,0,0,0,0,6,0,11,15,30,15,10
"0fff140a6c5764a6d76e3a71edd3cc64",0,19,0,33,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1074cd11b1f1a5a5f8b10567dfefd03c",0,80,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,67
"1125f4a7bc4486de8251d9143ee300d3",0,10,0,0,3,0,0,0,0,0,0,12,0,0,0,4,10,21,0,0,0,0
"114340f960312ae5aad4517b03864e27",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11debb46d103f28823c154b4b3be0455",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"121a14c736f97e6d1dd29eb060551af5",0,23,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"12265c6aca2928c2bc9fe71988816516",0,175,206,0,34,193,0,7,0,0,419,2,5,0,0,38,6,132,21,206,106,43
"12d5ccc750efc584519f6dc6e8badba0",0,84,17,90,0,0,111,153,0,30,24,0,124,24,0,0,20,26,17,45,55,69
"1349107ded88ea96c02c60ffe7d5d39f",0,10,0,0,0,0,0,11,0,0,0,14,6,5,0,22,9,37,0,41,55,55
"13619828c878447a5e2bc1cf8b804d6b",0,10,7,0,0,0,14,0,14,11,14,71,0,0,0,0,0,0,9,10,4,7
"13761a88fd73fae553edd0460248eada",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13c5cc12075eda17483153a7fc8935b2",0,86,84,104,0,0,92,100,77,33,44,56,0,0,0,49,117,661,331,733,592,461
"140180901dc7e8807e3801a7f0727307",0,140,663,678,0,64,0,229,56,0,335,0,0,0,0,0,0,0,0,0,0,0
"1401cfd6a11ecc38fc403120fd9baf85",0,158,215,317,0,36,83,559,161,45,192,38,325,48,0,185,104,75,18,0,0,0
"14244a5ca23d163c729d468f01ccc474",0,79,100,212,89,88,0,321,30,0,184,0,27,0,0,0,0,0,0,0,0,0
"14b80c114f83d3890a10ea17a66e3ac5",0,49,7,248,0,0,83,344,113,61,9,0,420,217,122,86,70,176,65,147,166,147
"14b831a2d1bf9cf91196e3a04a9a173b",0,23,18,0,7,0,0,0,0,0,0,14,0,0,0,0,19,77,22,0,0,21
"155887d600fc88a24f01cd62da008cb3",0,84,52,46,151,37,318,105,113,124,60,26,81,0,0,70,131,796,276,630,870,547
"1588952ad9bd36ed5e29d206af58a58c",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15be3dfc9678adbf284da9259e703e7a",0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15f796ea0adb378a6d8ac787878d3c8f",0,97,101,52,0,18,0,86,49,0,74,4,68,26,0,28,50,41,14,0,28,49
"169a07010fe418001c425e0175a85033",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16ade4bdb9c982e21946a2eb6cf2c741",0,293,373,0,28,37,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0
"170672f8da1555a876f26cd3dbd0a1c8",0,15,0,42,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"17e438c80b10674cc2729bc6369d5741",0,11,0,79,0,0,0,59,20,0,6,62,0,0,0,66,71,227,40,61,72,35
"18106b606634a48784433ba568910374",0,46,57,0,0,0,0,0,32,0,112,0,0,0,0,22,65,570,237,309,252,208
"1858dbd3c42274cc9da8d78fe041329e",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18d157a090ff870bf4fc7a62a8f7f2d5",0,30,33,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
"190be387674006e0722b30a4128e3aa4",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
"19604698d2a35ce421095e7985464fc2",0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"19ae779508a5bb23c38d6a5b07fa9d52",0,19,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19d4543916f91161150487b1198750d2",0,96,91,50,115,33,0,0,0,0,258,11,0,0,0,0,0,32,0,230,125,288
"19d5d336e114851a607429967265945d",0,15,0,20,0,0,18,14,0,0,0,0,21,0,0,0,14,0,0,0,0,36
"1a4f79da1f0f3113c2a366cce216a579",0,24,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1a7732dfe27d6838b8c1778357f57964",0,17,0,0,4,0,0,0,0,0,10,3,0,0,0,8,0,0,0,11,8,29
"1ac4b71c8262bddc28ceba53696c5819",0,153,107,16,29,11,0,24,9,0,53,0,0,0,0,2,0,0,0,0,0,26
"1c9b341d61bd683e6bc6c837eb66da8d",0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"1d179d7e4f8c8398f5a9b0a049bcd8a4",0,99,39,142,0,0,0,79,52,0,77,0,94,0,0,0,0,56,0,0,44,107
"1e69c9c9d36e838892bd47085bf21c01",0,252,240,447,107,58,598,627,427,242,203,129,708,74,0,513,307,909,327,719,611,611
"1e9fbfe8e37e0a917472f28a1210f01b",0,59,0,363,51,0,0,373,68,0,122,0,39,0,0,0,0,49,0,45,0,0
"1f4bfbbd1d441407d5cf1c10e1c98b30",0,31,13,0,41,0,0,0,0,0,45,0,0,0,0,0,18,20,0,33,48,49
"1f72abcb65043997d3aa9a6b09e35cbc",0,144,0,0,107,69,149,0,57,73,73,0,35,0,0,110,79,433,150,369,353,399
"1f9d01738122532e78ae5f292e28f0aa",0,11,12,3,6,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
"203eb679dbb49f6cbee64cda959da145",0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,25,31,72,5,0
"20eb180416a3fa6ff9ff4f1527d353cf",0,1,6,0,0,0,14,0,0,11,0,1,0,0,0,0,5,6,0,1,6,21
"217ba844e7d61376cda25207098dd7a8",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"223df02497b8c1d8db122e315c61da57",0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"232ebf2823e7ec4ad1a8c62473840b5d",0,16,0,0,13,0,0,29,0,0,18,0,0,0,0,0,0,0,11,77,66,84
"24c5d1d226ce51ce6f4f47df8c444a78",0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2504ff5597cafcda9d0250e80a6c544f",0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2570c62733361d6af1b462dc9e04c318",0,13,18,0,5,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
"259e7439dbff714b17fbebfbabf6ad06",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,1,0
"25b1587f9d2ce6a2f046e92cd496599d",0,520,295,0,67,43,32,121,131,46,374,0,6,8,7,23,22,18,0,0,0,205
"262889c1aa0b7d3f18ebade2b77fd886",0,42,67,0,0,0,0,0,0,0,23,0,0,0,0,0,0,4,10,44,34,49
"26b516b9c624e29db70b6f00680208ec",0,134,352,117,282,179,0,118,0,0,396,0,155,27,0,0,0,0,0,0,0,0
"283b4803c2c58e0067938559721e86bc",0,20,21,0,6,0,13,0,0,0,12,13,7,5,4,0,0,5,0,0,0,26
"29808558f20a5459a28bf60ddf886cd5",0,308,335,594,198,156,128,445,209,0,588,78,128,81,0,99,103,270,190,463,460,489
"298bf4f3967c3f0489f85d4db492b2ce",0,4,4,3,10,2,0,3,2,0,1,0,4,3,0,0,0,31,57,273,242,87
"29f585b4185162b8a5ff39acff97861d",0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"2a58984b9741a0026342679ed6f43f6e",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2af8cc20e9c55f552d409ca069fae820",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2b41829c253ece7b43654ad554790922",0,62,127,80,44,15,0,118,0,0,120,0,0,0,0,0,0,0,0,0,28,45
"2b43f2656dda825c4338899b1c2bb430",0,5,0,11,0,0,0,0,0,0,16,6,0,0,0,0,0,28,13,38,16,17
"2b572102bd80d619cde0da8b43d92342",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2bcb7e95832a14abd6c66ef71c785f83",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2bd258879cb8451bc486e4e086885a5e",0,56,69,114,65,52,116,75,196,77,83,0,74,0,0,38,0,69,0,96,152,197
"2bda0846b7ea1488b719ee947044901a",0,89,72,54,0,0,170,85,101,71,47,0,113,41,0,0,32,169,116,179,155,171
"2cffaf6f9b8ce320c364dd2a47aaffb0",0,22,38,0,0,0,0,86,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"2d98fa777fdf85b2ba3c90bf7f35d374",0,50,76,129,0,0,0,115,51,0,102,0,0,0,0,0,0,0,0,0,0,0
"2e0eb7ec8c1984e2d8a4ff5eb1d13286",0,17,177,1,25,0,0,5,0,0,100,0,0,0,0,0,0,0,0,0,0,17
"2e5ced4f58dd8976d87117378fa5ae12",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2eea8d24d896598b2f0e6cdc2d5f4be1",0,65,53,96,0,0,0,85,0,0,0,0,38,0,0,51,63,235,100,151,111,70
"2eeec098d5b16dee1ce0c00a113cd5fb",0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2f22f16d009993c5ce29f782317bcc8c",0,19,0,59,0,0,0,59,90,0,9,12,0,0,0,44,41,69,0,78,49,110
"2f5d81646f6fc8afd1a95c7d8ee35600",0,75,147,151,0,0,76,234,149,62,0,106,147,74,0,284,163,320,123,96,142,183
"2f6237ba18914a328d59ddd8f4359315",0,34,16,61,22,11,40,41,79,35,9,66,8,0,0,275,214,846,321,394,431,423
"2fae03521b0959240f2f73e37dd8dd60",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"2fc57e79de44ed1f662497532b95668f",0,44,84,111,99,67,48,135,91,0,84,0,29,61,0,91,51,10,26,76,89,66
"30014a5c8e66e04af065f1bc55b833c6",0,24,11,0,0,4,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
"319fdcdef7671af914fc9f3b6431a4b2",0,25,38,67,0,0,96,65,53,40,23,0,93,0,0,0,0,44,25,97,146,41
"31f1c6b0fc2ac518e94e7cadfe7f28a1",0,253,267,437,0,46,228,627,395,73,310,182,616,108,0,335,207,231,35,0,44,176
"325debb8cfa64182a72839653aea760a",0,267,315,2,80,40,0,3,0,0,229,0,0,0,0,0,0,0,0,165,275,236
"32a1de2e50f861d3faa0a10359894288",0,678,322,178,73,114,6,389,112,11,502,40,18,0,0,255,113,133,53,116,143,375
"3302a9b6c9ea4bb5c6a228c323918ffb",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337746d87d9a563e88dfd60ce08c914d",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"340f6074f68591a09e14534ba2134a44",0,1,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"341a038b47004dc262bd34fc082788d5",0,47,54,59,0,0,39,85,41,13,67,12,42,4,0,0,0,31,0,0,0,0
"344089ebc509c879da59f936bf57322d",0,16,0,0,0,0,104,0,76,54,0,150,202,18,0,176,203,482,95,137,193,72
"349d07e554a6061837c755a6e5fb989c",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0
"34cfb6d1ac9e994efb389cd4a4e72d02",0,131,31,0,19,0,0,42,29,0,63,0,0,0,0,0,26,124,59,228,295,179
"35df8a2787bd31fc194c1f6b2c6a639b",0,17,0,2,6,10,0,5,0,0,18,0,0,0,0,0,0,0,12,0,0,11
"360867f296aa3990b51c54bc26c89a0d",0,148,39,306,0,22,78,373,69,0,68,0,64,19,0,0,21,0,0,25,42,158
"3634e7ae06a71648a72c3730ffb0f18a",0,4,10,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5
"37e6716adcc527a827bfff3e66ea0e8b",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38149d536098330fd7e6908c87b781d1",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39434f51d16b5fdc4bc9c148df2d832b",0,15,0,30,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
"3951e43a3446bf624c68ea9bea480ac5",0,9,0,21,0,0,0,18,0,0,0,0,0,0,0,0,0,0,7,9,8,4
"3a1cc68b00fcf7abedce1ae570356e7f",0,143,72,206,22,30,31,251,125,17,126,0,69,0,0,0,0,92,141,530,443,255
"3a67cb73d93259d9c46b09bb4e423d7b",0,88,0,0,0,0,0,36,97,0,0,0,0,0,0,0,13,0,0,0,0,59
"3abe7b903dd88bcbded7a0569811b25b",0,1668,7805,635,478,425,421,588,268,197,2872,252,500,228,45,570,606,1738,780,1287,1692,1038
"3b3dbdfd540d82d7b0b6d70221698eb6",0,219,116,0,43,49,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0
"3b9bed0e07c31266cad0bdbf5517829a",0,6,23,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3c02be2760b174f34f80708b6adaa6f9",0,41,49,110,0,11,26,93,34,13,25,0,38,56,0,0,4,10,10,18,14,28
"3cd8606df1e08a504de71c994afd008d",0,186,93,109,0,0,0,71,20,0,93,0,0,0,0,0,0,79,13,42,74,68
"3dac4151bf8f27474a2abecd83da9489",0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
"3e4e25085d40fa16f2edc7e8547499a2",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3e706c095eaae0cca2544ac7cb2968ab",0,15,0,31,0,0,0,92,54,0,0,0,0,0,0,0,0,0,0,0,0,0
"3f8e9de27a5f260ce080f727341b02d1",0,23,15,0,0,0,0,9,0,0,20,0,0,0,0,0,0,25,26,21,37,23
"3faadceacbe927800e22582fd1d5aac4",0,69,53,13,4,0,0,37,7,0,80,22,0,0,0,0,25,19,0,3,12,15
"3fac70754802c4feffb255839b190ab6",0,26,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,26
"407a9233e531c4ededfb0a0778d63925",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40c63c04b3ce07662cd8fecf0a59f20b",0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0
"40ca48a0e5f43d8774d69b2c8fca3830",0,374,185,36,129,71,289,92,80,207,223,0,155,0,0,0,48,366,190,593,666,456
"40e52deefcbbe9f5dfcd7bc6badf56a8",0,135,90,81,0,0,0,121,0,0,82,0,42,0,0,0,0,0,0,0,0,15
"40e817ff5f9c655490603e4e02b1663e",0,83,176,199,80,52,257,254,183,77,243,0,233,149,48,0,33,42,0,79,105,122
"413acb769d9d1a100dc3fde5a388f29d",0,50,53,55,0,0,21,62,54,18,58,0,93,0,0,37,56,231,81,148,158,113
"41d2fdce51e907713ca74d1aba176488",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41da1f68fc7032c6ded3f6162cd8dd36",0,2,13,1,0,0,0,26,0,0,7,0,0,0,0,0,0,0,0,0,1,17
"421bef3ca7452c28351d8d5bdd4a5d74",0,12,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"42764c559aa8fd7ea1da4e0c000baf3e",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42ff93d54afa8e335cd41c9d0c6fa9ee",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,101,50,68,29,0
"430816d98d1667967ee7940e33baf123",0,53,41,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0
"43178d27fc6ba19b08eb1918ca60be75",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"44369269b45b7e1a562a501cea30045e",0,489,572,642,101,83,269,826,412,114,487,426,844,164,0,701,698,767,217,384,450,606
"44396e4fdf8d35bf123d4a5340b3714e",0,207,187,242,100,94,102,282,118,45,195,63,267,104,44,107,105,426,243,398,306,287
"449cf8e2f1f607cb7199c005d902f970",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45346e5e9ec229a3fc54965dbe51cde9",0,120,148,248,0,0,151,171,103,91,134,122,168,0,0,119,102,309,60,114,135,158
"45b4046ac58249d66fa567ce9c0f38d6",0,14,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"45bafd934573f399a9d55af6fbcfe4c7",0,36,5,0,42,7,0,0,0,0,7,10,0,0,0,0,0,32,9,42,11,29
"45e68eeb167e548162080142a92d46d7",0,42,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4619fcd8310e7a45edb201c8e18e8b7c",0,125,185,137,56,25,65,93,99,32,169,43,88,0,0,85,67,208,65,155,140,185
"46a18c97329e9afefa70b7dd6e8d3930",0,138,54,77,77,30,0,190,72,0,248,0,13,0,0,34,32,66,37,133,178,188
"46ea61405f399bd59b7184aff66ce5df",0,60,76,92,12,16,64,87,72,0,44,46,131,86,89,59,66,98,34,51,23,74
"475b065e4396bc0baa48bdf16330ddee",0,70,88,22,6,11,0,38,0,0,52,0,0,0,0,0,0,0,0,0,0,0
"478c0c297f8810ce17a77a0d94b6d9a0",0,38,30,227,0,0,180,577,214,27,0,0,240,150,36,0,0,0,0,0,0,0
"47bba424b829322ef84b233d7ccdf79f",0,51,0,72,0,0,22,128,91,26,0,0,0,0,0,78,126,155,0,14,0,81
"47eb6c05d3dbc5bcb85c199319afe630",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483f3c790657664b9d2afc5ffe6ef0b4",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0
"484ecd3210bb74d01b4fa00ab81a23c0",0,52,126,129,48,0,0,134,161,0,125,0,47,0,0,0,0,0,24,77,57,67
"4891f4b41276735a53c51f3cbd360a56",0,5,0,0,0,0,0,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"49265c834c3c963c488911875b4358bd",0,69,192,86,77,0,38,80,51,28,94,0,48,5,0,0,0,9,7,70,54,140
"49657c20fbe9b49c1daf5b2d99b0647e",0,168,446,7,143,50,0,0,0,0,217,0,0,0,0,0,0,0,10,123,94,291
"49b5ebca014501ab7583137b6078582c",0,71,104,92,40,0,101,135,60,51,135,0,0,0,0,0,0,0,0,124,127,154
"4aba04e9450ef33a21b801d7861e8542",0,36,80,33,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,63,134,0
"4b0be352a821931e642b7c4a20507fed",0,43,52,538,93,26,100,712,173,0,60,0,58,0,0,0,0,0,0,0,0,0
"4c939a25bc9e933449c80c0b5c38a9ef",0,23,20,19,0,0,25,0,15,8,14,13,0,0,0,23,21,12,27,5,9,6
"4e5ede75454a2be23e4bdf0ee455c159",0,5,0,0,0,6,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,9
"4ec510b0b639e6ea46a8d2cf1c8e4e10",0,146,72,0,0,0,0,59,0,0,79,0,0,0,0,0,0,0,29,83,121,58
"4ec70744dc57e247fb6cb7ba80e5f0c0",0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,10,36,9,10,7,17
"4ecd0f80c2ea0634b07bc57152ec3f0e",0,77,96,124,22,43,0,55,0,0,55,11,0,0,0,0,11,0,9,30,21,35
"4ed2f9733c0972cff1540d443ed02187",0,114,0,65,0,0,148,167,166,52,63,23,118,0,0,103,175,588,230,449,588,395
"4edab0d1ca2fa0042ba7fa999baafc24",0,9,0,0,4,10,0,0,0,0,14,0,0,0,0,0,0,14,0,0,0,0
"4f23238011b4af339cac8e6709b6b763",0,13,0,10,0,0,68,0,0,0,3,0,35,13,0,0,6,80,13,29,114,27
"4f2f30b530ae3f2b2f7e7b78d7b86a88",0,418,789,1017,142,76,397,679,537,221,650,209,606,412,174,548,704,2857,1107,1628,1162,1103
"4f35ddb20419ffe9a777597a5746283a",0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4fa02e10af38b6c54ee581bfe4b1b970",0,62,107,61,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4faf28461ac6785c26c46724ebd2298c",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4fc0dd3c9ef2d2a35f25562f8ba88302",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4fd8d7e3b7063c989d0ca49d2c9144bc",0,93,96,528,93,124,78,561,199,80,266,53,186,173,40,94,90,183,85,263,244,202
"508daaa0a9105c11e4596a5412031140",0,95,254,21,99,47,0,0,0,0,58,0,0,0,0,0,0,0,0,30,56,112
"50d647845f9ed30c209993181dcccebe",0,14,13,24,0,10,0,50,0,0,20,0,0,0,0,0,0,0,0,0,0,0
"512e86517b7937db5150f6669b9c08a2",0,51,52,73,0,0,31,58,0,0,40,0,0,0,0,0,0,0,0,42,0,68
"51352b8c26dca48cafe45cc10f962959",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51cc2f177b7e817c2cbfb71a9eaea4c3",0,23,13,0,0,0,0,0,0,0,18,0,0,0,0,8,0,0,11,27,24,26
"51da456a4c90a0b1bb326b0c5398cd9b",0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"5258d4167ce61e5f188730ee8146c154",0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"527c00e00c2e0a3bd17dd426b323b95f",0,5,31,6,3,20,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0
"5306c4ef7bb2d7904bea834c4f69e552",0,11,0,51,16,0,0,77,0,0,25,0,0,0,0,0,16,51,41,37,47,5
"54195a169173145bfaf95b69edd15230",0,295,551,388,146,112,47,205,83,0,285,0,119,78,40,0,14,70,101,449,399,453
"55f3f276488e0fd4c9ce4347e77b15fe",0,104,74,91,41,21,11,31,0,0,116,0,0,0,0,43,0,149,102,81,224,95
"563bbed0ffc567f7fe532dd5199f53ec",0,11,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,9
"58356584316f9d349d6ceac18d48eb36",0,22,226,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
"58edbefd0eb618f7a0f9be3fc4aa07aa",0,41,63,76,0,0,37,59,0,0,0,0,96,0,0,0,0,0,0,0,0,53
"59222fb16708cae72ae4dae09c40ab51",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"59238b6d4f04684ad85e1d267f5ffd28",0,67,56,143,25,30,139,178,122,72,104,0,90,0,0,49,0,122,0,113,199,109
"592c9561d1552ec44ce6907322848dd3",0,7,0,6,0,0,0,0,0,0,0,0,4,0,0,5,0,6,0,0,0,0
"59c5367433e10d241e3057a19628d3e2",0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"5a6ce09a59a221e47a8ffd1fcd44b503",0,17,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,16,35
"5af11bebf13133f60d9ff967ae074fe4",0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5b4613f1e15307ee30e96e020adfbaf5",0,923,577,1093,489,431,803,1412,1045,668,901,64,1358,243,113,197,356,760,438,1392,1636,1292
"5b74c3a7ae6919a12b3deec2bf09cdc4",0,21,9,0,0,5,9,0,15,18,17,29,9,14,0,51,39,106,5,16,18,31
"5b9768f7ad5758083e5e57465731d9fa",0,28,34,69,5,22,0,97,0,0,86,0,0,0,0,0,0,0,0,0,0,0
"5c76f778f77594c848d2c06ac5d9682f",0,50,100,0,0,0,0,34,52,26,58,0,0,0,0,0,0,50,0,42,29,56
"5cadb906e927ec37f15cd2b07b7d9da3",0,414,375,256,0,71,444,417,557,124,338,232,837,136,0,310,402,522,125,88,123,435
"5ccda936cb0faedb6d3493f2b7fc64a7",0,46,0,0,30,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0
"5cf311d6cacfe9f554a0d5c199140d71",0,141,77,159,129,178,72,140,112,91,145,34,99,35,31,155,209,594,296,449,432,381
"5d1eca5eed8bc208c96c46d29f236b48",0,50,71,0,0,0,0,75,42,0,0,0,74,28,0,0,0,0,0,0,0,0
