"ASV_hash","Station_1","Station_10","Station_11","Station_12","Station_13","Station_14","Station_16","Station_17","Station_18","Station_19","Station_2","Station_20","Station_21","Station_22","Station_23","Station_24","Station_25","Station_26","Station_27","Station_28","Station_29","Station_4","Station_5","Station_6","Station_7","Station_8","Station_9"
"1125f4a7bc4486de8251d9143ee300d3",0,0,0,12,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1173fccaa54750eb254767a659ea6a93",0,0,0,9,7,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"11cffe28b38ad7516d3776411e2d573b",0,0,0,29,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12265c6aca2928c2bc9fe71988816516",0,0,0,45,134,10,0,0,0,0,0,0,0,0,42,0,0,24,0,0,0,0,0,0,0,0,0
"12d5ccc750efc584519f6dc6e8badba0",0,0,0,44,40,66,78,111,0,26,0,18,25,53,41,56,0,14,0,0,0,0,0,0,0,0,0
"1349107ded88ea96c02c60ffe7d5d39f",0,0,0,59,26,13,15,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"13c5cc12075eda17483153a7fc8935b2",0,0,0,60,44,96,78,196,55,0,0,41,46,120,57,0,32,0,0,0,0,0,0,0,0,0,0
"140180901dc7e8807e3801a7f0727307",0,0,0,91,141,71,268,332,635,163,0,502,89,411,261,0,0,0,0,0,0,0,0,0,0,0,0
"14b80c114f83d3890a10ea17a66e3ac5",0,0,0,41,8,5,19,26,73,78,0,123,0,17,14,65,0,57,37,21,0,0,0,0,0,0,0
"14b831a2d1bf9cf91196e3a04a9a173b",0,0,0,19,18,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0
"1588952ad9bd36ed5e29d206af58a58c",0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15cdef283ce4e7048d5e8b230a450b8e",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"1679806d3ed3b5d728cde90b3741caf1",0,0,0,18,14,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"167ac72c894539cad52d7c269b4f4ff7",0,0,0,60,69,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"16ade4bdb9c982e21946a2eb6cf2c741",0,0,0,21,0,10,56,0,0,0,0,0,0,38,32,0,0,0,0,0,0,0,0,0,0,0,0
"16b2dbf8abba578c6c139c7b5b6560ef",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17055d8f86771020204b14c686d04433",0,0,0,21,21,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17e438c80b10674cc2729bc6369d5741",0,0,0,82,21,38,23,3,0,0,0,4,4,66,22,0,14,0,0,0,0,0,0,0,0,0,0
"18123e25a327c779d6a1c76d6703bb68",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185079e2e21e8ef82be6920ad23d671d",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18d394dd9f91f2b1e4359f8d81049e88",0,0,0,31,0,34,135,106,0,0,0,0,0,113,60,0,0,0,0,0,0,0,0,0,0,0,0
"198e92c86ec244951e2909fe7206e5e0",0,0,0,93,142,144,0,300,0,0,0,0,0,67,101,28,0,0,0,0,0,0,0,0,0,0,0
"1a7732dfe27d6838b8c1778357f57964",0,0,0,12,13,9,3,8,11,9,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1b18204db03a5f22f64ba3a498bda466",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1b35c3e27a2ff4a79b32028a017aaa34",0,0,0,29,8,0,0,0,28,0,0,0,0,0,67,0,8,0,0,0,0,0,0,0,0,0,0
"1bd3fcfdc43f73cb3450896c90012124",0,0,0,20,32,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
"1d179d7e4f8c8398f5a9b0a049bcd8a4",0,0,0,53,0,0,30,0,156,67,0,124,42,154,89,0,0,0,0,0,0,0,0,0,0,0,0
"1de79d6d49f3c7874f351b1f7878996b",0,0,0,82,44,0,0,0,0,0,0,0,52,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e375242ee5826324089d3a13e404dff",0,0,0,13,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f0c68a48a3b74ba0ecb1a49d52f8d74",0,0,0,1,14,1,2,10,144,121,0,163,196,0,8,14,12,16,42,64,0,0,0,0,0,0,0
"1f72abcb65043997d3aa9a6b09e35cbc",0,0,0,181,129,117,0,64,0,0,0,0,0,46,77,0,0,0,0,0,0,0,0,0,0,0,0
"202b53aaa5d54a92df25e3f2a6c79579",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
"203977cc27952a79c400398b5cfaaecd",0,0,0,40,0,20,0,0,50,32,0,49,84,18,29,86,20,78,0,69,0,0,0,0,0,0,0
"203b29882c32ea8d29f919a8f004b0e3",0,0,0,69,61,42,0,22,0,0,0,0,0,32,32,31,0,0,0,0,0,0,0,0,0,0,0
"2084495409830604f1aa21441902bfad",0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216cc511ef9ef6c4cf372eccaafee6ab",0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217ba844e7d61376cda25207098dd7a8",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226a2234566b7f41b75417dfe692990d",0,0,0,112,75,0,41,0,0,0,0,0,0,49,0,44,0,0,0,0,0,0,0,0,0,0,0
"22e006cb7ec0dc4b257fc7c29f869f43",0,0,0,9,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230a57858d8619f0db3cc4a83e0f5f1b",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23fcc0ff331536708d9e457f5bc45d5a",0,0,0,61,50,73,18,37,0,0,0,0,0,58,56,37,0,0,0,0,0,0,0,0,0,0,0
"2504ff5597cafcda9d0250e80a6c544f",0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0
"255bf6ca10e3a0933f892445970dba50",0,0,0,22,44,12,0,0,49,56,0,92,0,0,9,18,0,0,51,30,27,0,0,0,0,0,83
"25b1587f9d2ce6a2f046e92cd496599d",0,0,0,724,170,306,5,0,0,0,0,0,0,533,140,6,0,0,0,0,0,0,0,0,0,0,0
"25ed436cefc84b54c0b982d21d445d84",0,0,0,28,17,12,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
"26715b259186ef9a211ae00a0b941db3",0,0,0,21,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26a72ca7bff4f6b4fd62e1a7d6e97632",0,0,0,112,86,0,0,0,103,0,0,258,162,103,0,0,0,0,0,0,0,0,0,0,0,0,0
"26b516b9c624e29db70b6f00680208ec",0,0,0,113,30,43,0,0,43,0,0,42,0,372,94,107,0,46,0,11,0,0,0,0,0,0,0
"26b8f58594a7f9fd057287eb238fa295",0,0,0,6,0,0,0,0,0,0,0,6,11,14,6,0,0,0,0,0,0,0,0,0,0,0,0
"2721d22550a3dc6d7ec62899eb50450e",0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277af4354dc8521ce11b2fb41e1b9a96",0,0,0,52,62,35,59,88,40,25,0,42,38,37,0,0,0,0,0,0,0,0,0,0,0,0,0
"29808558f20a5459a28bf60ddf886cd5",0,0,0,273,320,191,308,335,184,110,0,207,374,227,132,128,0,58,0,0,0,0,0,0,0,0,0
"2983438e2b03eb1c22c5b4d99292e6cb",0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,17,0,80,164,226,0,451,1158,884,925,1209
"2b95a72a80e038e8b0447f83109b92d6",0,0,0,64,70,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0
"2bd258879cb8451bc486e4e086885a5e",0,0,0,47,53,78,60,96,47,66,0,93,23,42,51,109,0,0,0,0,0,0,0,0,0,0,0
"2bda0846b7ea1488b719ee947044901a",0,0,0,47,70,88,114,138,55,0,0,0,0,25,40,69,0,0,0,0,0,0,0,0,0,0,0
"2c02e94292fc4564e5b7b6a590cc16a8",0,0,0,78,73,0,118,230,0,0,0,0,87,165,107,103,0,69,2,4,0,0,0,0,0,0,0
"2c7edeb92049df8dbbe402a73ef1247b",0,0,0,77,0,0,40,36,0,0,0,0,0,19,45,0,0,0,0,0,0,0,0,0,0,0,0
"2c99e9d4dbd7344798766318460bc89a",0,0,0,2,0,3,9,17,10,5,0,17,5,2,0,9,0,0,0,0,0,0,0,0,0,0,0
"2ce9bfb5817c2468a2f140750676732f",0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2cffaf6f9b8ce320c364dd2a47aaffb0",0,0,0,21,0,34,54,75,0,0,0,0,0,104,138,0,0,0,0,0,0,0,0,0,0,0,0
"2d4a444f857db23e5a1e8f70beb9594a",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2d62adb040f1ace245442f09ef93f0ce",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2d98fa777fdf85b2ba3c90bf7f35d374",0,0,0,79,49,88,150,184,0,0,0,0,0,59,66,22,0,0,0,0,0,0,0,0,0,0,0
"2dc430a9dc60fbacf282b9583b3d07fd",0,0,0,67,19,37,72,185,31,9,0,48,91,104,55,16,0,11,0,0,0,0,0,0,0,0,0
"2e14fc6b852ef66f4b323e6b70373d2a",0,0,0,14,0,33,46,188,0,0,0,0,0,36,24,0,0,0,0,0,0,0,0,0,0,0,0
"2eea8d24d896598b2f0e6cdc2d5f4be1",0,0,0,27,43,105,0,50,0,29,0,62,57,79,37,41,0,0,0,0,0,0,0,0,0,0,0
"2f5d81646f6fc8afd1a95c7d8ee35600",0,0,0,228,79,0,113,193,111,77,0,161,230,119,64,0,0,85,0,0,0,0,0,0,0,0,0
"2f8410af511cfafa6f176e339cc1c81c",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2f8b79c979c0ecf4c7b353f234b21709",0,0,0,67,0,40,45,42,0,0,0,39,104,69,0,0,0,0,0,0,0,0,0,0,0,0,0
"2fc57e79de44ed1f662497532b95668f",0,0,0,40,38,35,70,41,56,31,0,0,0,119,77,58,0,52,0,37,0,0,0,0,0,0,0
"3152207514dbef092ba6c74544c667af",0,0,0,64,22,50,16,84,0,0,0,0,0,22,14,50,27,22,0,0,0,0,0,0,0,0,0
"319fdcdef7671af914fc9f3b6431a4b2",0,0,0,39,33,0,54,119,0,0,0,28,76,70,15,27,0,0,0,0,0,0,0,0,0,0,0
"32a1de2e50f861d3faa0a10359894288",0,0,0,307,368,228,132,189,0,0,0,0,0,71,130,40,31,29,0,0,0,0,0,0,0,0,0
"3361c3e833e2394f3cfc9db71cb9b0e0",0,0,0,7,0,0,0,0,17,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352b66fc317d7b0dc13b8225b498c776",0,0,0,70,95,18,0,0,0,0,0,0,0,70,37,18,0,6,0,7,0,0,0,0,0,0,0
"360867f296aa3990b51c54bc26c89a0d",0,0,0,16,57,37,72,116,23,0,0,0,29,79,35,45,0,17,0,0,0,0,0,0,0,0,0
"36d9e8b35818c557309030582f135375",0,0,0,27,0,0,0,0,44,48,0,25,0,0,0,34,0,31,0,0,0,0,0,0,0,0,0
"36fc88ca1935c38b27ba186405299d52",0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374a38e01cc0723cb478239bdd8c8ff9",0,0,0,57,88,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379051a22843094040aa56d1270d2639",0,0,0,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38458fe904aaef637b65359df1f4c12d",0,0,0,29,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"39434f51d16b5fdc4bc9c148df2d832b",0,0,0,14,0,12,0,20,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"3a1cc68b00fcf7abedce1ae570356e7f",0,0,0,80,117,60,157,221,116,60,0,88,116,206,59,0,0,0,0,0,0,0,0,0,0,0,0
"3a67cb73d93259d9c46b09bb4e423d7b",0,0,0,21,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3b25ad4e0f181cf37bb388b20d411f0b",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3c02be2760b174f34f80708b6adaa6f9",0,0,0,53,18,21,9,16,37,15,0,9,5,34,57,34,0,18,0,0,0,0,0,0,0,0,0
"3c7e27b936f914314e0b299fd66d39c4",0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3cbe9ea3de2b9e6d3260867c68867cd4",0,0,0,40,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3cd8606df1e08a504de71c994afd008d",0,0,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3d5c2d3cd93d0f1c332e9beb693aa1c4",0,0,0,12,0,18,7,0,19,11,0,13,0,14,10,19,0,6,0,0,0,0,0,0,0,0,0
"3dc9f6b49b88a6b551a14c8e5e6f7c40",0,0,0,55,58,0,0,0,0,0,0,0,0,0,0,39,0,16,0,0,0,0,0,0,0,0,0
"3e22f0e0b88c65fb69d884010fc72395",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3faadceacbe927800e22582fd1d5aac4",0,0,0,30,0,35,91,6,85,141,0,232,181,119,54,0,0,0,0,0,0,0,0,0,0,0,0
"3fcd1379c87bc6cb5bd3cdbbe10a298d",0,0,0,1,0,0,3,0,95,54,0,175,260,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"40e52deefcbbe9f5dfcd7bc6badf56a8",0,0,0,105,99,98,63,98,23,0,0,0,43,305,127,69,0,0,0,0,0,0,0,0,0,0,0
"413acb769d9d1a100dc3fde5a388f29d",0,0,0,87,142,81,29,79,37,8,0,19,11,66,72,32,28,0,0,0,0,0,0,0,0,0,0
"41d2fdce51e907713ca74d1aba176488",0,0,0,17,0,0,27,32,0,32,0,42,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"42330560590a99fcd79e0945e5cbd9f9",0,0,0,54,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430816d98d1667967ee7940e33baf123",0,0,0,19,36,0,0,28,28,19,0,0,0,33,45,0,0,0,0,0,0,0,0,0,0,0,0
"433fc3ab19b261e8c87476b95a9a0666",0,0,0,24,0,0,40,62,0,0,0,0,0,42,0,0,0,0,0,3,0,0,0,0,0,0,0
"44396e4fdf8d35bf123d4a5340b3714e",0,0,0,159,287,150,98,207,252,96,0,169,103,219,162,134,85,79,0,0,0,0,0,0,0,0,0
"44bdb3a8ff7f4fa6ccd87d4542c1a2a9",0,0,0,69,86,80,69,122,41,0,0,51,106,70,40,0,0,0,0,0,0,0,0,0,0,0,0
"45bafd934573f399a9d55af6fbcfe4c7",0,0,0,13,0,25,0,0,0,22,0,20,0,149,17,0,0,0,0,0,0,0,0,0,0,0,0
"46a18c97329e9afefa70b7dd6e8d3930",0,0,0,57,58,57,126,81,25,53,0,64,40,206,96,19,0,0,0,0,0,0,0,0,0,0,0
"477e07296de75c6a06ef3b4cdf06d7e8",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47bba424b829322ef84b233d7ccdf79f",0,0,0,50,55,161,0,14,33,29,0,55,51,138,108,0,10,0,0,0,0,0,0,0,0,0,0
"49265c834c3c963c488911875b4358bd",0,0,0,8,4,0,0,0,0,0,0,7,0,96,36,46,0,28,0,0,0,0,0,0,0,0,0
"49337d5cfe8b2fe497bb9236615991b1",0,0,0,53,107,0,46,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49657c20fbe9b49c1daf5b2d99b0647e",0,0,0,32,38,0,14,68,90,18,0,49,69,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"49b5ebca014501ab7583137b6078582c",0,0,0,100,69,60,93,58,0,0,0,0,0,170,40,46,0,0,0,0,0,0,0,0,0,0,0
"4a8667453a70d650aa8dcb790f7c751d",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4b0be352a821931e642b7c4a20507fed",0,0,0,123,70,89,601,493,14,0,0,0,0,324,217,130,0,19,0,0,0,0,0,0,0,0,0
"4b4e842744e2ee3505defcd8dc6e6061",0,0,0,126,174,138,80,286,1543,1757,0,1724,1675,195,243,156,0,42,0,0,0,0,0,0,0,0,0
"4b4f00834507256c7af7ec5051942435",0,0,0,62,55,50,90,170,0,0,0,0,178,166,72,17,0,0,0,0,0,0,0,0,0,0,0
"4badf7bba91d4ca39e8982227a3371b3",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c9104848a6bc8f2fd656fda9046c81a",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4d3bb82a9b75fb4ff54cd65a682d97b1",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e224d8144ddd3dc5cc3ebfdd9a3ae13",0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4edd428498300a2b37e7b3a8fe0ca883",0,0,0,11,0,5,0,0,16,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4fbeee01f6e7372261a91bb72aa0a824",0,0,0,73,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4fd8d7e3b7063c989d0ca49d2c9144bc",0,0,0,98,116,144,288,396,90,33,0,93,200,368,217,115,114,72,0,0,0,0,0,0,0,0,0
"508daaa0a9105c11e4596a5412031140",0,0,0,73,160,16,0,0,0,0,0,0,0,46,19,0,0,0,0,0,0,0,0,0,0,0,0
"512e86517b7937db5150f6669b9c08a2",0,0,0,40,0,67,0,74,0,0,0,40,72,94,0,0,0,0,0,0,0,0,0,0,0,0,0
"513f339a0a889b7606cdb337bd7ea626",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527c00e00c2e0a3bd17dd426b323b95f",0,0,0,43,10,7,50,98,371,575,0,785,375,48,32,31,30,15,790,272,188,0,0,0,0,0,0
"52b2a447e22b1ef85b9ec9f5de4d52e7",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"5306c4ef7bb2d7904bea834c4f69e552",0,0,0,14,4,0,0,0,0,0,0,0,0,25,47,0,0,0,0,0,0,0,0,0,0,0,0
"53f550ded5f2806338d28d921959cd99",0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,22,0,17,0,0,0,0,0,0,0,0,0
"542a45581a8b9269227134cc1de472b6",0,0,0,9,0,0,13,19,0,0,0,29,38,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"551de83195c9d8f01ebae0d1382237b2",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55f3f276488e0fd4c9ce4347e77b15fe",0,0,0,29,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57691f63511f1ff85526414d7673ac09",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57bbce9d6e34d8291087131fb3a57f3e",0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57c19a3829791ed13d45a37702450889",0,0,0,15,0,0,0,0,0,0,0,0,0,34,44,0,0,0,0,0,0,0,0,0,0,0,0
"586c4672450d6b0b9ab3140b2c7b3166",0,0,0,49,43,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"58e8aeba3116c249efa913ed399dc2ec",0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
"58edbefd0eb618f7a0f9be3fc4aa07aa",0,0,0,47,49,25,10,78,145,80,0,47,0,36,0,94,0,0,0,0,0,0,0,0,0,0,0
"59238b6d4f04684ad85e1d267f5ffd28",0,0,0,75,66,41,75,227,27,13,0,76,127,73,51,29,0,0,0,0,0,0,0,0,0,0,0
"592c9561d1552ec44ce6907322848dd3",0,0,0,5,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59f92811f38c276aeb7c0f62ddf33f1c",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a98b7e4f8b7874442aa62d1bd1bfe6c",0,0,0,76,36,28,0,0,0,0,0,0,0,47,19,0,0,0,0,0,0,0,0,0,0,0,0
"5b4613f1e15307ee30e96e020adfbaf5",0,0,0,659,860,402,243,363,0,0,0,0,0,484,606,875,224,420,0,0,0,0,0,0,0,0,0
"5b74c3a7ae6919a12b3deec2bf09cdc4",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"5b9768f7ad5758083e5e57465731d9fa",0,0,0,16,6,29,7,0,0,0,0,0,0,112,91,0,0,0,0,0,0,0,0,0,0,0,0
"5c76f778f77594c848d2c06ac5d9682f",0,0,0,82,63,38,51,90,0,0,0,37,86,118,0,0,0,0,0,0,0,0,0,0,0,0,0
"5d1eca5eed8bc208c96c46d29f236b48",0,0,0,53,79,72,43,74,0,0,0,0,0,32,56,62,0,0,0,0,0,0,0,0,0,0,0
"5e122399cb29970cea2eacd226696f87",0,0,0,24,12,11,15,0,13,17,0,18,0,66,74,0,0,0,0,23,0,0,0,0,0,0,0
"5fbb1f19b0faa3a5bebb8e6373294d11",0,0,0,8,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ffec98b519926f688d4ca27260f914a",0,0,0,69,77,40,66,103,58,48,0,35,27,32,27,40,0,0,0,0,0,0,0,0,0,0,0
"60484c2713e8130292034417b80494c6",0,0,0,32,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60f1b209e23756fd56275e7c1a00adba",0,0,0,12,22,43,75,41,0,0,0,0,0,0,25,6,0,2,0,0,0,0,0,0,0,0,0
"61a3b4c8e66955e6bf7d7bf6e431b8c3",0,0,0,40,33,18,112,145,0,0,0,0,0,77,59,37,17,0,0,0,0,0,0,0,0,0,0
"62582714d4e0f96c410decf8d5676781",0,0,0,15,16,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"629094eac93360eb3a6250758f3d9692",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62bacdb14f95326a0a05bd45befd6a40",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62e842c32a3f3eb21bb830c5c98d5d72",0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"635e947c4e9466ee741dd2a90a88585e",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"638c46594b5b1a24cf53efb52311fbe7",0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"642cf9d1dd964b9424e0d75ca3c5685b",0,0,0,15,0,0,0,0,0,0,0,0,0,30,0,0,48,0,0,0,0,0,0,0,0,0,0
"64470de4c2d9fc143b097c5cd514cc9a",0,0,0,70,102,110,0,3,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0
"64d89dec0b6632e57e9661d7f28c3d2c",0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65818426c1a9431240a966684bb0f3df",0,0,0,32,48,48,85,80,144,112,0,128,68,343,109,112,24,96,0,0,0,0,0,0,0,0,0
"658ba08c5bfa8e13006770474b418e6b",0,0,0,21,36,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
"673261e1a0a1a1bc4844798298d913ce",0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"674480d21a247d6ec15eded9b3f8abe8",0,0,0,19,0,28,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
"6804b6280583443f65a7cab8fcc47036",0,0,0,33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"684cdc5095dfbcb6444403fd07f8d38f",0,0,0,71,0,73,0,0,278,91,0,159,72,105,0,0,0,0,0,51,0,0,0,0,0,0,0
"686c33b162571c1679c198033481e190",0,0,0,51,60,0,77,88,82,62,0,45,39,0,0,0,0,0,0,0,0,0,0,30,24,0,0
"69bfff4d4d6e3529b7dd32302e407c89",0,0,0,5,0,0,0,0,0,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6a25f59fb083eefd9df27dbf69aa7d7b",0,0,0,166,237,106,218,207,105,0,0,53,58,87,57,63,0,0,0,0,0,0,0,0,0,0,0
"6a7c293dd7d370cb2a4f5c90cc0497cd",0,0,0,51,51,43,52,0,0,0,0,0,0,31,43,99,101,0,0,0,0,0,0,0,0,0,0
"6b0411279a685a7c2d51a880131201e9",0,0,0,5,0,11,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0
"6b236a9caf8e6e3e6e6788aeac315552",0,0,0,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6cfe823c6f8008c03c1ae42327f51d86",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6d1eef6024a31222fa9e094c01c1a30a",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6d3ec1a6ebb69e8b82176d2212b942eb",0,0,0,15,15,14,28,11,34,35,0,75,99,55,15,20,0,0,0,0,0,0,0,0,0,0,0
"6d759c86647da81ed26fc6d28f63c578",0,0,0,15,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6dc0f17533b5292df46d21e70ea87d82",0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
