"ASV_hash","Station_1","Station_11","Station_12","Station_13","Station_14","Station_15","Station_16","Station_18","Station_19","Station_2","Station_20","Station_21","Station_23","Station_25","Station_26","Station_27","Station_29","Station_3","Station_31","Station_4","Station_5","Station_6","Station_7","Station_8"
"033a265935d87700cb78ef99ed320766",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03b68ef7fcb5195244214d38bb770f4b",0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"04cd393abff9487aa5c2c8074edc799e",0,0,11,0,59,0,0,0,0,0,0,37,0,0,0,100,0,0,0,0,0,0,0,0
"08e6e2ec3ecfce4ac7537e6045a65395",0,0,176,0,0,0,0,0,0,0,0,166,0,0,0,480,0,0,0,0,0,0,0,0
"0d92a6d02cf6ce05171d27e1ec81a8be",0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10b1567cfc40b289a218117f599f4cd9",0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0
"14e686d26a331cb38a93a3df90db212f",0,0,57,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
"170080de02a5ca3824dce81293f47b84",0,0,65,0,0,0,0,0,0,0,0,102,0,0,0,190,0,0,0,0,0,0,0,0
"1b3fa77eba4bae52afb1f34390edc70f",0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1b57ea2f00016a2a3744e4aa9238f430",0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1bc15aa7ab15defa73cd76b25bc0207d",0,0,54,0,0,0,0,0,0,0,0,101,0,0,0,248,0,0,0,0,0,0,0,0
"1dff8407f5d587abcd512caefe8dd956",0,0,54,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
"1f0c6e60b6c31762688bebab65b81986",0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221d14b7cea8f20d54c1edeb2515fb02",0,0,265,40,0,639,446,460,180,0,225,298,0,0,0,462,0,0,349,0,0,0,0,0
"2319f5c365f81c6d76cdaebc4c4a882f",0,0,37,0,0,0,0,0,0,0,0,137,0,0,0,152,0,0,0,0,0,0,0,0
"287ae49e4d897d5e20460a24f07295f5",0,0,7,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"2a8ffe30d56bb83c84f03a46eeef705f",0,0,340,0,0,0,0,0,0,0,0,378,0,0,0,1090,0,0,0,0,0,0,0,68
"2b7cd9574edda19cbe5973a4428db74b",0,0,164,0,0,0,0,0,0,0,0,284,0,0,0,721,0,0,0,0,0,0,0,18
"36a60160b69ba7aa558df2826891e756",0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390ee8180a74bf628752ac12726ed547",0,0,23,0,0,0,0,0,0,0,0,132,0,0,0,98,0,0,0,0,0,0,0,0
"3bd8f1ab1b58d552deac8262e353f8b6",0,0,227,0,0,0,0,0,0,0,0,334,0,0,0,850,0,0,0,0,0,0,0,0
"3ca97059636cb24208ad4f7ca006dd9b",0,0,103,0,0,0,0,0,0,0,0,123,0,0,0,291,0,0,0,0,0,0,0,0
"41a323a7e4df6f5d9072a54f6f9ee8b7",0,0,724,0,0,0,0,0,0,0,0,339,0,0,0,809,0,0,0,0,0,0,0,61
"51ecac15a29d0d6602266c9622b55ce9",0,0,97,0,0,0,0,0,0,0,0,19,0,0,0,67,0,0,0,0,0,0,0,0
"54e1c0fbf3e8a2567129bb9012e5b174",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"571b5cd2e31bdee00a2ed2ba2661d811",0,0,1,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0
"580f76fb9592621c99d8f1b56d470dd0",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682d935342130bb27a5d41da5032198f",0,0,41,0,0,0,0,0,0,0,0,27,0,0,0,50,0,0,0,0,0,0,0,0
"68a3d80d0d6b6ed33902d59c1d89df19",0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68c44e909e4b14f908ae0ce6742db8e7",0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0
"6bb74bf92dfc7612c87fc3c13ceb16d0",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6fa8edc12ab2efadeefe6ecf4b0c02a4",0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0
"7591b57c261db0878afd1dbad056c635",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7771fc5493a906dbe1f718c4e25dc731",0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7a178cbabc1e1e3246dc27647eb77b59",0,0,106,0,0,0,0,0,0,0,0,305,0,0,0,546,0,0,0,0,0,0,0,0
"7ff711497f1885bce198a0c108b3adff",0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8067b7d1f406375f823ec8c1f2358718",0,0,6,13,165,5,32,14,0,0,0,6,0,0,0,13,0,0,65,0,0,0,0,32
"821c7ba8dab1964a0cd730d86b9c1775",0,0,182,0,0,0,0,0,0,0,0,114,0,0,0,225,0,0,0,0,0,0,0,0
"82d282a1995e15e44e1898a60f40d437",0,0,120,0,0,0,0,0,0,0,0,150,0,0,0,102,0,0,0,0,0,0,0,0
"8598a3bc1587d58fea7f98237cda57de",0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88d68b347ed99bd0a3e532cb888e1723",0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"891cdc9240dcef2cd6fffe9281860569",0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"897cf12f69cab3c81802f80807fe3149",0,0,8,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
"898d6ab0223f9b1d3fe06d196883eeea",0,0,655,0,0,0,0,0,0,0,0,479,0,0,0,876,0,0,0,0,0,0,0,186
"89dade50ef4ab6bc93ff5ca2ede928d9",0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
"89dc6ca8d1224908e2315a0cfa02bbbc",0,0,12,0,0,0,0,0,0,0,0,22,0,0,0,4,0,0,0,0,0,0,0,0
"8de78294559168d41a2f0ec6196bff4f",0,0,280,0,6,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0
"928985f7c70a2e436120b580439aeb9b",0,0,132,0,0,0,0,0,0,0,0,622,0,0,0,1441,0,0,0,0,0,0,0,37
"92d66f3045653b7d55d39335548fc6b5",0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92f7e571119dc5a12c66c33614098b6a",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"92fd4cfede20272c1a435b4b57300a10",0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94b95778661c80deff6669067b14b69f",0,0,28,0,0,0,0,0,0,0,0,37,0,0,0,327,0,0,0,0,0,0,0,0
"97c2b977af9c17670d19516c9ddb5954",0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
"9801661198c9479f391123d4dc03d602",0,0,188,0,0,207,0,0,0,0,0,95,0,0,0,182,0,0,242,0,0,0,0,0
"99d6525b9d449a0a5a065832f3dd3bc1",0,0,52,0,0,0,0,0,0,0,0,30,0,0,0,60,0,0,0,0,0,0,0,0
"9b1e513ae25962efeb0b263753b1e3da",0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9cc45e7881fd7207ede31c9a1ab9d7a8",0,0,31,0,0,0,0,0,0,0,0,529,0,0,0,593,0,0,0,0,0,0,0,19
"9ee541144284d5a7d61b2ea432064011",0,0,353,0,0,0,0,0,0,0,0,233,0,0,0,878,0,0,0,0,0,0,0,0
"9ef33e5d2e329381d3f69d27661cef09",0,0,60,0,0,0,0,0,0,0,0,65,0,0,0,86,0,0,0,0,0,0,0,0
"a13941a866dfb3846ef223cc5e92defb",0,0,29,0,0,0,0,0,0,0,0,9,0,0,0,53,0,0,0,0,0,0,0,0
"a49ac3a3d8e51d53d1c1f22a532f5982",0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
"a8cfbdafb4547b8bcf33fc38d06fbe7b",0,0,18,0,0,0,0,0,0,0,0,36,0,0,0,62,0,0,0,0,0,0,0,0
"aa49403a29c1e20d333f015ca99369af",0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
"aae0f32e7c66eb6a65db150905aae183",0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0
"ad7c62b7c5b12d2c8b09ba9c35aea4ac",0,0,53,0,0,0,0,9,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
"afaddf0576649e0a1ed266191ff16838",0,0,18,0,0,0,0,0,0,0,0,24,0,0,0,21,0,0,0,0,0,0,0,0
"b23b6481c2c7fe5b443847a4e8a25367",0,0,175,0,0,0,0,0,0,0,0,206,0,0,0,774,0,0,0,0,0,0,0,90
"b550ee8c7fa5527260916880a52bd36f",0,0,12,0,0,0,0,0,0,0,0,55,0,0,0,10,0,0,0,0,0,0,0,0
"b5bcecda929fa11c30ef1b6f9f905539",0,0,484,0,0,0,0,0,0,0,0,1724,0,0,0,1838,0,0,0,0,0,0,0,64
"b711ee36d50032587689c451fb52b5e0",0,0,68,0,0,0,0,0,0,0,0,126,0,0,0,126,0,0,0,0,0,0,0,93
"b859fe562d6e883f9cdd10dee1e463d0",0,0,98,0,0,0,0,0,0,0,0,59,0,0,0,27,0,0,0,0,0,0,0,0
"ba8b4423e2a0d7f98ebc448e02708fc6",0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bf6ce79755f6152000245be5bff6afe1",0,0,32,0,0,0,12,0,0,0,0,47,0,0,0,0,0,0,26,0,0,0,0,0
"c44b2ccb67a4ebcd635e11206ab1d294",0,0,98,0,0,0,0,0,0,0,0,89,0,0,0,175,0,0,0,0,0,0,0,0
"c5337bc99b97f06603ece9c307f311eb",0,0,205,0,0,0,0,0,0,0,0,229,0,0,0,627,0,0,0,0,0,0,0,51
"c61e42c84bc72fc3eae9de19730a79e6",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"caaaf53b2d3191727184bf644f1cfbdb",0,0,51,0,0,0,0,0,0,0,0,44,0,0,0,36,0,0,0,0,0,0,0,0
"cbc6d18276dfa16060a1d01e89d189de",0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d1894699d543626a35f380aaf5422c08",0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d18cc80e87030913241d1339f4489606",0,0,28,0,0,0,0,0,0,0,0,59,0,0,0,10,0,0,0,0,0,0,0,0
"d313e43be025d9772cb95fbe3fd45b6b",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d4bf125ec50744856c89e2a4c7b474a1",0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0
"d50078f9d742f9e6fa1a945d72bd8adf",0,0,9,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
"d8ebd77249df89d44b0513b313f8a9dc",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d9c54440352bc8d6fe0c49af8c8cbf85",0,0,160,0,0,0,0,0,0,0,0,298,0,0,0,589,0,0,0,0,0,0,0,63
"dad1dc130a46e718d58652a94ab7d1ba",0,0,482,0,0,0,0,0,0,0,0,283,0,0,0,708,0,0,0,0,0,0,0,165
"dae7a2db3fa378c673ca59ccece610a7",0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e06377a8498173b0cde9d7960578a3b2",0,0,68,0,0,0,0,0,0,0,0,175,0,0,0,308,0,0,0,0,0,0,0,0
"e41221343f7534b973e0dbc69e3bae37",0,0,29,0,0,0,0,0,0,0,0,31,0,0,0,36,0,0,0,0,0,0,0,0
"e443abeee4f4141cc7a97c1f24bbefc3",0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e5417c9544c6b8ade4ca3e333b8e9249",0,0,39,0,7,0,0,0,0,0,0,25,0,0,0,11,0,0,0,0,0,0,0,17
"e662c4255904d5745ec8ed3db822c549",0,0,105,0,0,30,69,49,0,0,0,196,0,0,0,680,0,0,0,0,0,0,0,15
"e6b98b50f0d5992b075ef2d3b6b213cd",0,0,48,0,0,0,0,0,0,0,0,101,0,0,0,109,0,0,0,0,0,0,0,0
"eb512a4a3173bc585040123a463a26d4",0,0,5,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
"f0f7efab3ff4bef6bea349bb84bec477",0,0,434,0,0,0,0,0,0,0,0,806,0,0,0,1171,0,0,0,0,0,0,0,0
"f576cd04be0a0b03a6a8770ec8c3bc8c",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f6f78c8a1e7d88d4a73ab3bd43d55ccd",0,0,34,0,0,0,0,0,0,0,0,53,0,0,0,210,0,0,0,0,0,0,0,0
"f718ea0614f174ecc49c33ab395b589a",0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f7d7c2b18f85ee35c66e695936990d27",0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f807c6459d62a2eaa29ba6e4f5cfd37f",0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,41,0,0,0,0,0,0,0,0
"f8a0a70e0360132b710f9588638f27d8",0,0,130,0,0,0,0,0,0,0,0,116,0,0,0,215,0,0,0,0,0,0,0,30
"fab4ec1f0735f9648d5a39b1169b695f",0,0,82,0,0,0,0,0,0,0,0,51,0,0,0,64,0,0,0,0,0,0,0,0
"faf323e0fed0242085064acbf24391fe",0,0,78,0,0,0,0,0,0,0,0,231,0,0,0,327,0,0,0,0,0,0,0,0
"fe626ae5e41c2457228b8088fd51d59e",0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"011bee5a26664723576955a33b6a7ed5",0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01555052e7296adfdd4aff53d1b4b79d",0,0,0,38,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02a866ccb1a98e57168e1b363ce2110d",0,0,0,79,71,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"051c880d123629367d6630e0aed59cd7",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"055bbcf22b07409fe1b729e8e64dabba",0,0,0,218,0,880,627,705,442,0,159,0,0,0,0,0,0,0,734,0,0,0,0,0
"05a90cb47fab4c34a515494e80d6a51e",0,0,0,78,66,286,0,0,394,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0
"065f718c0519522661f2d3b088f3bdee",0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06811a5440a3d6dd6d501fcbc3feae66",0,0,0,9,0,18,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0e336cb1a455ba772ba25312fad36d21",0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0e80a784681f2dfe7b4eb664685e24bc",0,0,0,103,0,162,165,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,88
"0ebfe8da8af054885adea24de3dbf3d0",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0f1d268f1c4ba113960985087d7d1215",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"0f2551eb7c43e82c8bd59d9e51a5aadf",0,0,0,126,32,2311,761,2014,1430,23,1092,0,188,72,94,0,0,96,1172,175,366,190,186,0
"11989bc401407f4fb11b8faee669acdc",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11e53777cea1868be5fa000b92926f6b",0,0,0,227,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12a3cf96fc26d7a05d767894b3dc9c94",0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14c2d9818b0def0857af961b4f588617",0,0,0,97,0,165,236,547,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0
"14fecd5000cea1102ac7374fc576fdff",0,0,0,142,163,377,213,262,169,0,119,0,0,0,0,0,0,0,197,0,0,0,0,0
"157d1fb1cd45e8f2a9fa810f8bf5d5a3",0,0,0,56,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159c5852337fa8ff1b35a332120c3f8e",0,0,0,139,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15fce2086f33759c3c9260f9c5582a9f",0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170f9d2be981e6d128907a471f5a8f95",0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1864782abb5a69398dd98893b7bb6d24",0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1ab321c44f0f5f50fa9855c0201bdd59",0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1b344fc328bcd582805e52972cae8f3c",0,0,0,19,23,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1bf86fa9f8390cda767993a8b0e1caa2",0,0,0,150,140,278,878,1574,1869,0,1023,0,35,0,0,0,0,0,1314,0,0,0,0,0
"1d0c4601673156be865dbaf8548ae4cd",0,0,0,14,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1d3c2cd9c5b0f5a3ffbd9608a575ec69",0,0,0,72,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1da054f0de85f4f4f21d497b788ca7b3",0,0,0,34,43,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e3673122fd27a2d9d9fc8bbd1b31398",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f55009637e1572061a5026d0d16101e",0,0,0,6,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f8783a00dea9236be67709cd1734bf1",0,0,0,132,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1fbdfdbeac5c5102c5732977b300d580",0,0,0,6,10,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20cbecd053e22f5aea44edfe394b3421",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212c1bbc6c90a7163851d788ff15435e",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24415ddc9cc2e1ac185f04d39ec5224a",0,0,0,54,0,188,158,363,100,0,0,63,0,28,0,97,0,0,134,0,0,0,0,0
"257dad22c9925b7fdece5859772b43df",0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2ebf16fc2d5c296f2dbd137cda3346c4",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2f2114ac75f7b3d1ab6a11070d4cd6d8",0,0,0,15,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32e0fbca5a16b01f9668a7e3310b1036",0,0,0,81,47,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"333b52631536d46e7daefd398ae17a04",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
"33978b4de5c3f14ba527057fc1e1de76",0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3887e3f96b6dfd3696ac756005977a18",0,0,0,16,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3a2d62264cf3600305128d1c5bfb796d",0,0,0,41,0,649,143,156,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0
"3a692c573f1c89e26f98a8c357a10a96",0,0,0,40,0,48,16,39,59,0,121,0,23,37,16,0,0,0,32,0,0,0,0,0
"3a927293f48709850705a9c3596bb85b",0,0,0,13,0,82,79,76,45,0,36,0,0,0,0,0,0,0,77,0,0,0,0,0
"3abe56ec715b04d1bb83b046affab9bc",0,0,0,23,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3ae86f7b627fe27f5a2c6374750459c8",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3c732a7edae66c0e41e06067d0ac801a",0,0,0,87,0,1391,225,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0
"3cc16fb5b5c0dcd00987d1366dcc7dcd",0,0,0,16,0,46,0,0,0,0,0,0,0,0,17,0,0,0,13,0,34,0,0,0
"3f9d71d129cfca02b8c0485a6048a018",0,0,0,64,33,338,177,194,47,0,47,0,0,0,0,0,0,0,214,0,0,0,0,0
"3ff05def8d3510c7fe43bc715b975d8d",0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40d41641d7a1cab3074099841aa5f85c",0,0,0,38,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
"42d4d4890446c9b0c74b5df7f1e8a6de",0,0,0,217,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42e80d392105369994ea18aa6a41a822",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43c811eee73713e92df41d5df808efb2",0,0,0,55,0,107,54,230,447,0,709,0,220,233,533,0,68,0,75,0,0,0,0,0
"44458acdb104f6b3db5985935fbba853",0,0,0,121,0,352,168,447,59,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0
"4452861d5e63eab1696a5d6548502b2f",0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46549d00f59f164dcf016baf62e97dbe",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47b7270da5d149765f4799f5b3eeb578",0,0,0,15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47d1d09cd0ee3766deedaa515340d729",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47f561b5953a98673016352ebfeb9fdb",0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49d3f65470df22cfb32813f9b8571417",0,0,0,5,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e5066e9a678053f10bfcaca0ebc158f",0,0,0,118,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f4b95b371f30fd2b0ef540d88cb74a0",0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f6a23ea46751d6ebe7ccc77317c6ada",0,0,0,10,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4fb688057d76e41e9fb3dca62538e170",0,0,0,8,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52c827401a62ab4339272aa84b9eb2a6",0,0,0,68,297,506,193,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,9
"54556e5d1ae4fbec0d70869c307a80f0",0,0,0,29,8,56,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560bc31fd09369b45334aa184ba06f4f",0,0,0,28,24,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0
"5623a932ace577bbcad9b0f70414ad2a",0,0,0,612,581,5164,2703,2902,1351,0,920,0,30,0,0,0,0,0,2676,0,0,0,0,0
"578aa2137cdc5ea399d2e2488338f278",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57c0d12dc501993148376451b3a5f924",0,0,0,42,0,12,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a0b0d44af509cfedc16ef4a6535bd2f",0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a0e67d19c35a5add1f55d7b428a9174",0,0,0,14,0,61,28,55,26,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
"5c83765425ae66932013e9bfe13d10f4",0,0,0,527,1025,570,143,86,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0
"5cc1315cd03601d3e0081df60cac165d",0,0,0,40,0,200,146,356,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0
"5e25e3bddb2d844034265134edfb1625",0,0,0,100,504,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ebff93f1c8dc7c32bdd8f2f0bc22625",0,0,0,52,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5f7c52ad456a08cd750a5d1f866fed9d",0,0,0,41,0,0,0,31,113,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0
"60c1f2763c6695d249e9db71775255d2",0,0,0,36,16,74,35,71,47,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0
"6179ac1159d03cc40f8ea0adade6fcca",0,0,0,75,0,587,86,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0
"63148adaa2c7805aa0d6e1da4750d404",0,0,0,76,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"648d6341762e326bc7a7e0a7a841f035",0,0,0,100,0,789,279,426,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0
"64bb8d41cb11c88650af5efe236954da",0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"657fb330f18734897fb9c62470533636",0,0,0,296,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"658f04f4786e67bbfb834eb768475c9d",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66c67200caef340a91624d5cb43c7ede",0,0,0,72,353,166,0,0,0,0,0,125,0,0,0,385,0,0,31,0,0,0,0,208
"6807aad6a5f8c2cd467c5a5058c53520",0,0,0,49,77,73,84,45,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0
"685f423782fd71f95ead8859b702d6d9",0,0,0,41,111,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
