"ASV_hash","Station_1","Station_10","Station_11","Station_12","Station_13","Station_14","Station_15","Station_16","Station_17","Station_18","Station_19","Station_2","Station_20","Station_21","Station_22","Station_23","Station_24","Station_25","Station_26","Station_28","Station_29","Station_3","Station_30","Station_31","Station_4","Station_5","Station_6","Station_7","Station_8","Station_9"
"8eca0a46e94111165ea1ea92c41118d4",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a2c70537a3f0d6ecc178c7e69b42b02e",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c104ba5a3c3ed119dbab8240b1ba1972",0,0,123,0,153,0,0,0,0,0,131,0,0,146,0,0,0,247,0,0,0,0,39,151,0,0,0,0,0,0
"c960c103d8238d389967e8257029beeb",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e0d083bd5a7d1db215205446bcf5a105",0,0,2,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
"e5e3b3f61c9cf42e774620ffcaa13710",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ece9be43c9e9420c53c6c8fc8e8b67d8",0,0,3,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"edad8eb3418cb10f9b8fedaad4bf5688",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fbdcb4561712df1db4ac66189579be96",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08abec654ef1f31269decd2b60abcc40",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0ba55f95eb8577062dab24eb7a213dd9",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11fdb5da9a0ac071fea2ebaec7506124",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143fa44adbf9cd400f306ab7dd550f1b",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187f261dc4bc7cd93bb4441a9a690338",0,0,0,6,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"1b3332a78275bc59808155c2afb9cbef",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206bd9605a94e3d90af8074cf52b7f51",0,0,0,8,0,0,0,0,0,0,9,0,6,7,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"2abe98b3019404ad02ac013b2dd74737",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2ce1de4d8fcd13907f567e67e3dbff0a",0,0,0,15,0,0,0,40,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3717bbca01e8970de26f42f8611b5929",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"3ae0b59081bc72cc261451c49db8fdd5",0,0,0,20,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41088c678c3746a0dd560a90eb0c5f45",0,0,0,16,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5193844f437c6233c03be5a0317df08c",0,0,0,20,0,0,0,0,5,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"5216561325bf83ac8e658f6e2050d479",0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5460b418cb5aa0ed6c1a4b91e42b17be",0,0,0,29,0,0,0,0,25,0,38,0,36,0,0,0,0,0,0,42,0,27,0,0,0,0,0,0,0,0
"5cbe57fbece4f3997e990771008843e1",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"632f23e4cb378345141065bf9cd7ada7",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63b52571171efe318a269ccd6630b20d",0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"63dba06ff81f57648c96c88c1e00c499",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6548efdc8303f7de90da35fbf70a01b2",0,0,0,16,0,0,0,0,0,0,0,0,0,49,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
"6a0b9e7e416a14ff6192e1533471617d",0,0,0,4,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,3,0
"6ccd02cc198610962739c808ec865e1f",0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"739d252e0830d66d071ff8b3f2054d82",0,0,0,5,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"81401ef0de9f00bed5cf92526b9870e7",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"880324b404f4dd50e2af78ab81db1331",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"892f83850f0071520048430346df07c9",0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d08fcccf90878145d3631955b6af663",0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95519fcd2380e9ab29455f3b68d2c781",0,0,0,21,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a05497defa5e32dc5b0cdcc6fad8d57",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bbfa42622ffbb348ee4b5570416039fc",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c813e3a87367314d5f18e4f96cf3f322",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cb6cb823433eac6d42654ae25235c95f",0,0,0,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,0,0,0,0,0,0,0,0,0
"dd8cfc2696fdcf0859150946a7eded86",0,0,0,3,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"ddea9f8ffe90cc150c111eaeb2025a8d",0,0,0,36,0,17,0,11,6,13,14,8,0,81,24,0,0,0,0,263,0,0,0,0,0,0,0,0,6,0
"e105d21a4d8ee72cc46b26503f3ae151",0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e28f99524595f80f4ac9a80f2c7cc849",0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"e80af96d1f6babdd7c8c32c466be3354",0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0
"eeb13f452b71e621f25e26d589b06a52",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f6d5ef81e743340d0af927907b0feacf",0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc3642efcc1ad80187fd56078f686b5d",0,0,0,53,0,0,23,40,18,0,0,0,0,0,0,0,0,48,0,28,57,0,0,0,0,0,0,0,0,0
"04841003e405052753a9677f13da000b",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0fd17bf30a424dccf3c824373161d865",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19dd65550939d5e857c1f4f2e4988948",0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
"1d2de5577ac0226b8283af3f87c6742d",0,0,0,0,3,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"6fde1ccd5981a2d7770660abc9e8fa19",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"80c7400acd6dbfa5fd1ae9306492c5e6",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8764b6886fdab565b289a0569f4fad4b",0,0,0,0,12,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8c9f5ee1489e8cc262a14f424cff6f4c",0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,49,92,92,0,15,0,0,0,0,0,0,0,0
"919c3ee81d883d82f4b5b3f672b3bb76",0,0,0,0,19,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a06b4ff7fbb50e169fb0340dbb6775e",0,0,0,0,6,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a4d72d205d57a21a808fbe59f05809e",0,0,0,0,11,0,0,0,40,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"9fc0b4a1de433fa71fa7b432b2b61085",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a3c68e37584d79dcb3f844c97073f505",0,0,0,0,9,0,0,0,33,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ac27c075d65e497c6c674bd842bdff08",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e2b496b6acfb872840c92a55fc399637",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eef5953cac5f92a27be2068c4f4baf10",0,0,0,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f4b4f438f88ca0274e5426a0c1506c5f",0,0,0,0,33,0,0,0,14,0,27,0,0,12,0,65,0,0,0,0,0,10,0,0,0,0,0,0,89,0
"0e57a6f1f2c44d7e267c01e1fd940155",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1daddbad810efb6415c29437f31c17cb",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28e5009c79608ccb00ccc21f2410bf10",0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432a7c4c6fb9292e2a9a18f63d2c1d2b",0,0,0,0,0,3,7,9,3,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0
"53e38a88b59c3bd638af88e39ed67703",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"55eef1113d8765d48370e1433c04f089",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5b58b0594fc868d7bf2ee127c4870761",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7a114a07454ea81f6ee15d973db8d360",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8258bf2573c968a09f7c65ec12734d9c",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8b39e906a20b51222cd157a1f42b6126",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a032703370fdc5e5105cf8968320f36",0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a757e3acfe1ffd94bb14a14c1cc89182",0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b181d637bbd58851ddb5b90e24e65c68",0,0,0,0,0,7,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b89d5d520222a1ec428ab79012db4362",0,0,0,0,0,17,24,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
"bdd2fadcabf03cb371258e1527e2f6d2",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ca98a416b9c3b82b9a0da7399b8e22ea",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cb5c2d9dc8780f0a8ae9b4e423aef997",0,0,0,0,0,2,4,0,0,0,0,0,0,0,5,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0
"d47c35a71a411144365dd031109a2fb5",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e0b69bd9cfbdf658815338c0cabd9776",0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e88ea605dde49a2de64e73d38f156a04",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f6657ea335de6325237d2330c1a66759",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fde1f2d352be712e5602a77fdbec2870",0,0,0,0,0,9,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"03e85799d94143e0e24ee4439bf01375",0,0,0,0,0,0,16,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03f5ef76a5a72c709cfbc548bef7046d",0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08484ec03e6641d4fcfef8a80d8d8137",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15b4e28e2e78e651ff42b1c6c4e7fb5c",0,0,0,0,0,0,12,35,28,0,0,0,0,0,0,0,0,35,0,0,0,34,0,0,0,0,0,43,0,0
"260a412ffd0f8497f7762b1f7d83de72",0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,12,0,0,0,11,0,0,0,0,0,0,0,0
"28b60061ea506e53ded323a9bcfcaf4c",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3014165d5f15a3bddf4968db2952f864",0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,24,7,5,0,0,0,0,0,0,0,0
"344831fd8c69c59da694840524a4e281",0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3d5fa97ad1ee7df4104d71f0b9fbeeb7",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4162735fc2b09f84c1469136196625b2",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4db5929da1fbd4c7ed5189841300dcf4",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f1d50a75149bb042817a9ee621dc0c0",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56e852720de48357a3d31bcdb9cc37b0",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a3b378518ee8c05154972ee126cd9e9",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ad8b05d14549c1a2aa6d0e230c627f6",0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,6,0,6,0,0,5,0,9,0,0,0
"5db92f9ffa0ae5299422c610944db6db",0,0,0,0,0,0,16,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616c8e355f646135c3ab45a19e90e23a",0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
"6977c30bb81010a39b04f7ff28cc8aa1",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69ac72709819f981acfaac70a56ec5b8",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71b8b87a4e383d515baccaa2079d1c7e",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"7352136719ba75d2e484d8b50073e20e",0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78686b6cf4b8146eedc759d097c01e89",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"78f44aa17bb3a1b05e5aa31c1a6c501d",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7a7dbd3b073e719d3c6481f0c75976b6",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7b7d46551268f4cb2700abb46252c1a7",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7c71b5df43e74a2018a8fc2becff9f6d",0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7c93b1b297f473387aec98ec7c07508e",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86278e65d554dfc3795a5a089ebfa8ef",0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8e4b15cf029b79266f4e3e8c8e13efec",0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f291dbb90f2eeced18832c4486cface",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f8259811b9fcf1281e28294f383b9f5",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"966c47af07b71a0db10da8ad21097a8f",0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96b83a17b264b055f55e86b04c57159d",0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98ab8e2eb88009eeb18ab25232cd1e6a",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,11,17,6,0,0,0,0,0,0,0,0,0,0,0
"a24a0d2d4c7b932d69506d1888001bde",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a28ddde40cb9fac545378d99dc7cb855",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a58e6a7d02ff0e0494bc5e98e1156af0",0,0,0,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"af826ddb4f597e46ebad117ad4e33f8b",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"afe2a9125e3916824716d2c736cdcf7f",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"b1d3e1d16227615bd6bbeaab3b8f5309",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"b1dde7e06176adf25135a4f9124a4f97",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b6632aa13513e11c32a6e8254037c39b",0,0,0,0,0,0,10,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"be6b994db809ae4298eeb54ad7636d9d",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
"c21eb2f8d5ed31a9c26bcfec141944dc",0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c7090c2eb433415b33e1ba2ffc404268",0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"d1c4302d1cd231618bbe86c737653a9a",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d5ca40ac816a92d32113c02230bc55da",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e135ebf6ae27e33818dafcc1e348fa94",0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e1bce7e01914aa475a42b57be97e3114",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e2140b42401149eb407a18169b4b7de0",0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f8272ef04e6d67307992ef7f8b234c8a",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc7974e84c08bfcc445db03028ef3c06",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"026f9a2bea4f623becfc31fba722aca5",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0
"02d2df40c04d90f1b4f45aa40505b92d",0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"07f1d379c77c2ea5f3def93d525fd27e",0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"0db866589f46e2c6d86bd8cda8a06fbe",0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,79,62,0,0,0,0,0,0,137,0,0
"0fb15abed7c626582b1f1b736f28b6a9",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157c584363508ec4496415efbebfde4e",0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16865e7a560354a65bd82f9d47a793cd",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,0,0,0,0,0,0
"191363c0202ff3ec670c758bf017c4d7",0,0,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20cb76e3d092e3a2b485c74d04ed8e46",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210b1dfb7e47db1e88f77e1a8fd62847",0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,5,0,0
"25406317b88e6e66c2cb3caa4a12b955",0,0,0,0,0,0,0,2,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29c3c18058d4b876129946719362dbb2",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31e11d7110448a2732a9d7fa421a85f6",0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36302dafd7ed1fd6d9a97ba81d5eecf3",0,0,0,0,0,0,0,21,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3d2e88bdfd3d0829e1e46e5e1b0b7c02",0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3fe11380a9be298f247163bc78dafeb5",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"473b2cb83f5bab191bd122bacded9ece",0,0,0,0,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4cac6bb7dcd7663580ff86210bc2ad71",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"518e9e4c50b67619768212f4a3dc4d0d",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a60d6ad55bf98f97dc694907855476a",0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60342963986fece9c4bb15943689beb7",0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,25,31,29,0,0,0,0,0,0,0,0,0,0
"6245047fc14980e2b8a85ee6b36ffcde",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"650ed0c47a92d173d5bee0aa54f272ed",0,0,0,0,0,0,0,511,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0
"701e189f2d746767bab63be97145eae2",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,4,0,0
"7825573aa8e9e71181c822368a9bc89a",0,0,0,0,0,0,0,12,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82b91ff54c1ab8d689dbcd6825306a0d",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
